"customer";"style";"sku";"size";"pcs";"rate";"gross_amt";"sale_date"
"Abbi collection ";"JNE3576";"JNE3576-KR-XS";"XS";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3576";"JNE3576-KR-XXL";"XXL";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3535";"JNE3535-KR-XL";"XL";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3535";"JNE3535-KR-XXXL";"XXXL";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3445";"JNE3445-KR-L";"L";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3445";"JNE3445-KR-XL";"XL";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3434";"JNE3434-KR-L";"L";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3434";"JNE3434-KR-XXL";"XXL";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3489";"JNE3489-KR-L";"L";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3489";"JNE3489-KR-XXL";"XXL";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3420";"JNE3420-KR-L";"L";1;390.0;390;"2022-02-05"
"Abbi collection ";"JNE3420";"JNE3420-KR-XXL";"XXL";1;390.0;390;"2022-02-05"
"Abbi collection ";"JNE3405";"JNE3405-KR-M";"M";1;390.0;390;"2022-02-05"
"Abbi collection ";"JNE3805";"JNE3805-KR-XL";"XL";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3802";"JNE3802-KR-XXXL";"XXXL";1;425.0;425;"2022-02-05"
"Abbi collection ";"JNE3435";"JNE3435-KR-XXL";"XXL";1;390.0;390;"2022-02-05"
"Abbi collection ";"JNE3435";"JNE3435-KR-L";"L";1;390.0;390;"2022-02-05"
"Abbi collection ";"JNE3440";"JNE3440-KR-L";"L";1;390.0;390;"2022-02-05"
"Abbi collection ";"JNE3440";"JNE3440-KR-XXL";"XXL";1;390.0;390;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM005";"BTM005-L";"L";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM005";"BTM005-M";"M";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM005";"BTM005-S";"S";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM005";"BTM005-XL";"XL";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM005";"BTM005-XS";"XS";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM005";"BTM005-XXL";"XXL";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM005";"BTM005-XXXL";"XXXL";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM008";"BTM008-L";"L";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM008";"BTM008-M";"M";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM008";"BTM008-S";"S";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM008";"BTM008-XL";"XL";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM008";"BTM008-XS";"XS";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM008";"BTM008-XXL";"XXL";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM008";"BTM008-XXXL";"XXXL";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM021";"BTM021-L";"L";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM021";"BTM021-M";"M";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM021";"BTM021-S";"S";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM021";"BTM021-XL";"XL";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM021";"BTM021-XS";"XS";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM021";"BTM021-XXL";"XXL";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"BTM021";"BTM021-XXXL";"XXXL";1;486.0;471;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0096";"J0096-KR-L";"L";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0096";"J0096-KR-M";"M";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0096";"J0096-KR-XL";"XL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0096";"J0096-KR-XXL";"XXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0096";"J0096-KR-XXXL";"XXXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0172";"J0172-TP-L";"L";1;390.0;378;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0172";"J0172-TP-M";"M";1;390.0;378;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0172";"J0172-TP-XL";"XL";1;390.0;378;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0172";"J0172-TP-XXL";"XXL";1;390.0;378;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0172";"J0172-TP-XXXL.";"XXXL";1;390.0;378;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0214";"J0214-TP-L";"L";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0214";"J0214-TP-M";"M";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0214";"J0214-TP-XL";"XL";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0214";"J0214-TP-XXL";"XXL";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"J0214";"J0214-TP-XXXL";"XXXL";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE1408";"UNKNOWN";"Free";1;503.75;489;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE1408";"UNKNOWN";"Free";1;503.75;489;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE1408";"UNKNOWN";"Free";1;503.75;489;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE1408";"UNKNOWN";"Free";1;503.75;489;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE1408";"JNE1408-GREY-KR-UDF19-XXXL";"XXXL";1;503.75;489;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2014";"JNE2014-KR-178-L";"L";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2014";"JNE2014-KR-178-M";"M";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2014";"JNE2014-KR-178-XL";"XL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2014";"JNE2014-KR-178-XXL";"XXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2014";"JNE2014-KR-178-XXXL";"XXXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2032";"JNE2032-KR-205-L";"L";1;503.75;489;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2032";"JNE2032-KR-205-M";"M";1;503.75;489;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2032";"JNE2032-KR-205-XL";"XL";1;503.75;489;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2032";"JNE2032-KR-205-XXL";"XXL";1;503.75;489;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2032";"JNE2032-KR-205-XXXL";"XXXL";1;503.75;489;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2100";"JNE2100-KR-144-L";"L";1;477.5;463;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2100";"JNE2100-KR-144-M";"M";1;477.5;463;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2100";"JNE2100-KR-144-XL";"XL";1;477.5;463;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2100";"JNE2100-KR-144-XXL";"XXL";1;477.5;463;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2100";"JNE2100-KR-144-XXXL";"XXXL";1;477.5;463;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2170";"JNE2170-KR-436-L";"L";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2170";"JNE2170-KR-436-M";"M";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2170";"JNE2170-KR-436-XL";"XL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2170";"JNE2170-KR-436-XXL";"XXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2170";"JNE2170-KR-436-XXXL";"XXXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2266";"JNE2266-KR-490-L";"L";1;557.5;541;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2266";"JNE2266-KR-490-M";"M";1;557.5;541;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2266";"JNE2266-KR-490-XL";"XL";1;557.5;541;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE2266";"JNE2266-KR-490-XXL";"XXL";1;557.5;541;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3384";"JNE3384-KR-L";"L";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3384";"JNE3384-KR-M";"M";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3384";"JNE3384-KR-XL";"XL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3384";"JNE3384-KR-XXL";"XXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3384";"JNE3384-KR-XXXL";"XXXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3421";"JNE3421-KR-L";"L";1;411.25;399;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3421";"JNE3421-KR-M";"M";1;411.25;399;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3421";"JNE3421-KR-XL";"XL";1;411.25;399;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3421";"JNE3421-KR-XXL";"XXL";1;411.25;399;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3439";"JNE3439-KR-L";"L";1;390.0;378;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3439";"JNE3439-KR-M";"M";1;390.0;378;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3439";"JNE3439-KR-XL";"XL";1;390.0;378;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3439";"JNE3439-KR-XXL";"XXL";1;390.0;378;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3439";"JNE3439-KR-XXXL";"XXXL";1;390.0;378;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3445";"JNE3445-KR-L";"L";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3445";"JNE3445-KR-M";"M";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3445";"JNE3445-KR-XL";"XL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3445";"JNE3445-KR-XXL";"XXL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3445";"JNE3445-KR-XXXL";"XXXL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3488";"JNE3488-KR-L";"L";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3488";"JNE3488-KR-M";"M";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3488";"JNE3488-KR-XL";"XL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3488";"JNE3488-KR-XXL";"XXL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3488";"JNE3488-KR-XXXL";"XXXL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3547";"JNE3547-KR-L";"L";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3547";"JNE3547-KR-M";"M";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3547";"JNE3547-KR-XL";"XL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3547";"JNE3547-KR-XXL";"XXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3547";"JNE3547-KR-XXXL";"XXXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3548";"JNE3548-KR-L";"L";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3548";"JNE3548-KR-M";"M";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3548";"JNE3548-KR-XL";"XL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3548";"JNE3548-KR-XXL";"XXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3548";"JNE3548-KR-XXXL";"XXXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3555";"JNE3555-KR-L";"L";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3555";"JNE3555-KR-M";"M";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3555";"JNE3555-KR-XL";"XL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3555";"JNE3555-KR-XXL";"XXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3555";"JNE3555-KR-XXXL";"XXXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3557";"JNE3557-KR-L";"L";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3557";"JNE3557-KR-M";"M";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3557";"JNE3557-KR-XL";"XL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3557";"JNE3557-KR-XXL";"XXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3565";"JNE3565-KR-L";"L";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3565";"JNE3565-KR-M";"M";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3565";"JNE3565-KR-XL";"XL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3565";"JNE3565-KR-XXL";"XXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3565";"JNE3565-KR-XXXL";"XXXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3567";"JNE3567-KR-L";"L";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3567";"JNE3567-KR-M";"M";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3567";"JNE3567-KR-XL";"XL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3567";"JNE3567-KR-XXL";"XXL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3567";"JNE3567-KR-XXXL";"XXXL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3576";"JNE3576-KR-L";"L";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3576";"JNE3576-KR-M";"M";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3576";"JNE3576-KR-XL";"XL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3576";"JNE3576-KR-XXL";"XXL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3576";"JNE3576-KR-XXXL";"XXXL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3620";"JNE3620-KR-L";"L";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3620";"JNE3620-KR-M";"M";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3620";"JNE3620-KR-XL";"XL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3620";"JNE3620-KR-XXL";"XXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3620";"JNE3620-KR-XXXL";"XXXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3621";"JNE3621-KR-L";"L";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3621";"JNE3621-KR-M";"M";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3621";"JNE3621-KR-XL";"XL";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3621";"JNE3621-KR-XXL";"XXL";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3622";"JNE3622-KR-L";"L";1;417.5;405;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3622";"JNE3622-KR-M";"M";1;417.5;405;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3622";"JNE3622-KR-XL";"XL";1;417.5;405;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3622";"JNE3622-KR-XXL";"XXL";1;417.5;405;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3622";"JNE3622-KR-XXXL";"XXXL";1;417.5;405;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3656";"JNE3656-TP-L";"L";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3656";"JNE3656-TP-M";"M";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3656";"JNE3656-TP-XL";"XL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3656";"JNE3656-TP-XXL";"XXL";1;425.0;412;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3691";"JNE3691-TU-L";"L";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3691";"JNE3691-TU-M";"M";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3691";"JNE3691-TU-XL";"XL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3691";"JNE3691-TU-XXL";"XXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3691";"JNE3691-TU-XXXL";"XXXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3716";"JNE3716-KR-L";"L";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3716";"JNE3716-KR-M";"M";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3716";"JNE3716-KR-XL";"XL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3716";"JNE3716-KR-XXL";"XXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3716";"JNE3716-KR-XXXL";"XXXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3717";"JNE3717-KR-L";"L";1;305.56;296;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3717";"JNE3717-KR-M";"M";1;305.56;296;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3717";"JNE3717-KR-XL";"XL";1;305.56;296;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3717";"JNE3717-KR-XXL";"XXL";1;305.56;296;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3717";"JNE3717-KR-XXXL";"XXXL";1;305.56;296;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3722";"JNE3722-KR-L";"L";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3722";"JNE3722-KR-M";"M";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3722";"JNE3722-KR-XL";"XL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3722";"JNE3722-KR-XXL";"XXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3722";"JNE3722-KR-XXXL";"XXXL";1;462.5;449;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3744";"JNE3744-TU-L";"L";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3744";"JNE3744-TU-M";"M";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3744";"JNE3744-TU-XL";"XL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3744";"JNE3744-TU-XXL";"XXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3744";"JNE3744-TU-XXXL";"XXXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3774";"JNE3774-KR-L";"L";1;612.5;594;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3774";"JNE3774-KR-M";"M";1;612.5;594;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3774";"JNE3774-KR-XL";"XL";1;612.5;594;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3774";"JNE3774-KR-XXL";"XXL";1;612.5;594;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3774";"JNE3774-KR-XXXL";"XXXL";1;612.5;594;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3790";"JNE3790-KR-L";"L";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3790";"JNE3790-KR-M";"M";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3790";"JNE3790-KR-XL";"XL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3790";"JNE3790-KR-XXL";"XXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"JNE3790";"JNE3790-KR-XXXL";"XXXL";1;562.5;546;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET058";"SET058-KR-NP-L";"L";1;957.5;929;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET058";"SET058-KR-NP-M";"M";1;957.5;929;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET058";"SET058-KR-NP-XL";"XL";1;957.5;929;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET058";"SET058-KR-NP-XXL";"XXL";1;957.5;929;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET058";"SET058-KR-NP-XXXL";"XXXL";1;957.5;929;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET184";"SET184-KR-PP-L";"L";1;612.5;594;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET184";"SET184-KR-PP-M";"M";1;612.5;594;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET184";"SET184-KR-PP-XL";"XL";1;612.5;594;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET184";"SET184-KR-PP-XXL";"XXL";1;612.5;594;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET184";"SET184-KR-PP-XXXL";"XXXL";1;612.5;594;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET225";"SET225-KR-NP-L";"L";1;767.5;744;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET225";"SET225-KR-NP-M";"M";1;767.5;744;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET225";"SET225-KR-NP-XL";"XL";1;767.5;744;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET225";"SET225-KR-NP-XXL";"XXL";1;767.5;744;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET225";"SET225-KR-NP-XXXL";"XXXL";1;767.5;744;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET286";"SET286-KR-NP-L";"L";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET286";"SET286-KR-NP-M";"M";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET286";"SET286-KR-NP-XL";"XL";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET286";"SET286-KR-NP-XXL";"XXL";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET286";"SET286-KR-NP-XXXL";"XXXL";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET287";"SET287-KR-NP-L";"L";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET287";"SET287-KR-NP-M";"M";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET287";"SET287-KR-NP-XL";"XL";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET287";"SET287-KR-NP-XXL";"XXL";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET287";"SET287-KR-NP-XXXL";"XXXL";1;687.5;667;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET328";"SET328-KR-NP-L";"L";1;650.0;630;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET328";"SET328-KR-NP-M";"M";1;650.0;630;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET328";"SET328-KR-NP-XL";"XL";1;650.0;630;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET328";"SET328-KR-NP-XXL";"XXL";1;650.0;630;"2022-02-05"
"Thilas bombay boutique sdn bhd";"SET328";"SET328-KR-NP-XXXL";"XXXL";1;650.0;630;"2022-02-05"
"Avin  ";"JNE3686";"JNE3686-TU-XXL";"XXL";1;456.25;433;"2022-02-08"
"Avin  ";"JNE3672";"JNE3672-TU-XXL";"XXL";1;500.0;475;"2022-02-08"
"Avin  ";"JNE3662";"JNE3662-TP-XXL";"XXL";1;431.25;410;"2022-02-08"
"Avin  ";"JNE3680";"JNE3680-TU-XXL";"XXL";1;462.5;439;"2022-02-08"
"Avin  ";"JNE3678";"JNE3678-TU-XXL";"XXL";1;425.0;404;"2022-02-08"
"Avin  ";"J0301";"J0301-TP-XXL";"XXL";1;387.5;368;"2022-02-08"
"Avin  ";"JNE3683";"JNE3683-TU-XXL";"XXL";1;356.25;338;"2022-02-08"
"Avin  ";"JNE3669";"JNE3669-TU-XXL";"XXL";1;562.5;534;"2022-02-08"
"Avin  ";"JNE3688";"JNE3688-TU-XXL";"XXL";1;537.5;511;"2022-02-08"
"Avin  ";"JNE3671";"JNE3671-TU-XXL";"XXL";1;500.0;475;"2022-02-08"
"Avin  ";"JNE3671";"JNE3671-TU-S";"S";1;500.0;475;"2022-02-08"
"Avin  ";"JNE3688";"JNE3688-TU-S";"S";1;537.5;511;"2022-02-08"
"Avin  ";"J0034";"J0034-SET-XS";"XS";1;968.75;920;"2022-02-08"
"Avin  ";"SET353";"SET353-KR-NP-XS";"XS";1;975.0;926;"2022-02-08"
"Avin  ";"JNE3683";"JNE3683-TU-XXXL";"XXXL";1;356.25;338;"2022-02-08"
"Avin  ";"JNE3686";"JNE3686-TU-XXXL";"XXXL";1;456.25;433;"2022-02-08"
"Avin  ";"JNE3688";"JNE3688-TU-S";"S";1;537.5;511;"2022-02-08"
"Avin  ";"JNE3669";"JNE3669-TU-L";"L";1;562.5;534;"2022-02-08"
"Avin  ";"JNE3656";"JNE3656-TP-XXL";"XXL";1;425.0;404;"2022-02-08"
